"","webpage","Artist","titles","words"
"1","https://www.allthelyrics.com/lyrics/schoolly_d/saturday_night-lyrics-748920.html","schoolly_d","Saturday Night ","It was Saturday night and I'm feelin kinda sporty
Went to a bar and caught me a 40
Got kinda a high and a...kinda drunk
So I kicked the ass of this little punk
Forgot my key and had to ring my bell
My momma came dressed, she said, ""Who the hell?""
Wait momma, wait, it's me ya little son
Before I knew it my mom pulled a gun
""I know who you are, but who the hell is that?""
I turned around man, this bitch was fat
I really don't know, she got into the car
I musta picked her up when I left the bar
Ya know I'm horny homey man I wanted to chill
But you know how mothers are, she wanted to ill
So I said, ""Hey baby is you on the pill?
'Cause, tonight I wanna be your lover
Just one thing:  I forgot to buy a rubber""
Wait a little while then we snuk upstairs
Step by step with a hint of fear
We got into my room, bitch started to scream
Momma busted in with a fucked up scene
Shirt ripped off, drawers down to my knees
Wait momma, wait momma, wait, wait, please!
Put back your gun, put down your brew
My mom fucked up the room
The bitch jumped up with no respect
I had to put the big, big bitch in check
I said, ""Ya come a little closer and ya will get shot,
I'm sober anyway, I don't need no cock.""
Oh yeah, them wild Saturday Nights
It was Saturday Night and I was feelin kinda funny
Gold around my neck, pockets full of money
Went to the corner, man who did I see?
But the super bad bitch lookin back at me
I said, ""Fly lady man, you got a big butt""
Bitch turned around, all she said was, ""What?""
I said, ""My name is Schoolly baby, I'm down with the Shores""
Before I knew it up came my boys
Noisy as hell and drunk as shit
Sayin, ""Yo Schoolly Schooll, what time is it?""
Looked a little closer and I knew it was gag
What I thought was a girl was nothin but a fag
Everybody rappin but they don't know how
Shoulda seen the boy rappin to the cow
He rapped so hard that the nigga saw smoke
He lit up his cheeba and they both took a toke
The cow got high and the boy got by
Just don't come in my face and ask me why
Cheeba Cheeba ya'll
Yeah it's that cheeba cheeba makin 'em feel like that
Cheeba Cheeba ya'll
Some call it Cheeba, some call it weed
It's the killer, it's the filler, it's the thing that you need
Little Miss Muffet sat on a tuffet
Smokin a J and scratchin' the itch
Along came a spider and sat down beside her
And said, ""Yo, what's up with that, bitch?""
But then down the road came Mary and her lambs
Smokin' a Lacy in each and every hand
The poor little spider, he couldn't score any
They were 2 dollar bitches and he only had a penny
Cheeba Cheeba ya'll
Yeah Cheeba Cheeba ya'll
Let me tell ya a little tale about Peter the Pimp
Sucka MCed, tried to cop a limp
Rode around town in a couple of cars
Got gagged by the man tryin to stick up a bar
The judge said, ""Boy, what was on your mind?""
He said, ""I had some Cheeba Cheeba, cocaine and some wine.""
The judge said, ""Boy, relax and have a beer
You won't be doin shit for the next ten years.""
Cheeba Cheeba ya'll
Yeah, it's that Cheeba Cheeba
Cheeba Cheeba
Some call it Cheeba, some call it weed
It's the killer, it's the filler, it's the thing that you need
Cheeba Cheeba ya'll
"
"2","https://www.allthelyrics.com/lyrics/schoolly_d/your_worst_nightmare-lyrics-1156486.html","schoolly_d","Your Worst Nightmare ","( *sound of heart beating* )
Yo man
Yo man, what's up?
What's your worst nightmare?
Is this it?
( *steps are heard *)
- Yo hus, I like the 8Ball jacket
- Yeah yo, it's dope, give it up, sucker
- Nah man... nah man
( *brawl ensues
shots are fired
body drops
heartbeat sounds stop
flatline is heard* )
(Hey yeah
Hey, hey yeah)
Your worst nightmare is a young gangbanger	(3X)
(Funkyeeee... yeah)
I said peace to a brother and then I shot him
I pulled away, I know that I got him
Then I rolled up the cheeba-cheeba
That's all a brother like me really needed
Why I did it, or really why I done it?
I don't know why, but the game, I run it
Thinkin way back how the story was told
Gettin (funkeeee) when I was 12 years old
I didn't give a damn about tyin no thether
All I needed was the nine millimeter
All my homies has been some thugs
To make a little money we sold a little drugs
PSK, just makin that big green
A rough brother at the age of 16
But nowadays I'm a dope rap singer
Your worst nightmare is a young gangbanger
(Funkyeeee... yeah)
Your worst nightmare is a young gangbanger	(4X)
A shoe-shine nigga I never will be
When you gonna ever let a brother be free?
What up with that (funkeeee) that I see
When I turn on my TV?
Cause if you think a young brother really care
About a brother livin in Bel Air
Hell no, I'm straight from the ghetto
Smoke a little weed just to stay a little mellow
A Asiatic blackman, you understand
Because I'm rich you think that I'm a dopeman
I hear your laughter everytime that I say that
But you won't laugh when I pull on the git-gat
You rather see me pickin yo cotton
Than a young blackman clickin and clockin
G's, cause I'm a dope rap singer
Your worst nightmare a young gangbanger
(Funkyeeee... yeah)
Your worst nightmare is a young gangbanger	(4X)
(Sucker)
(Funkyeeee)
(Hey yeah)
(Funkyeeee... yeah)
(Hey yeah)
( *scratching of * )
(Funkeeee)
(Bust a funky rap)
[ guest rapper ]
Listen up, hard teachin go down from the wild side
School didn't do it, so what, gotta try
Crime - in this game yourself that's all you got
If you're soft, hard, the most times end up smooth shot
So now you're deep, you're down
Clear the line one time to trip and slip
And when you slip you're slidin right to a grave
You shoulda learned at school cause the drugs made you a slave
(Yeah) sucker
( *scratching of * )
(Funkeeee)
(Hey yeah)
(Your worst nightmare is a young gangbanger)
( *scratching of * )
(Funkeeee)
(Hey yeah)
"
"3","https://www.allthelyrics.com/lyrics/schoolly_d/i_dont_like_rock_and_roll-lyrics-1156477.html","schoolly_d","I Don't Like Rock And Roll ","Yo yo, man, whassup, man?
Whassup man, you sayin' Prince? Say Prince?
It's Schoolly D., man, we rap!
Code Money man, so whassup man?
[Man, let them know what time it is.]
Microphone living is a thing of the past
and all you long haired faggots can kiss my ass.
Started out rhymin' with DJ Lynn,
you fucked it all up when you let Michael in.
I'd rather be a day in land of the dog
then with some long haired tutti frutti running a mock.
Because rock and roll is all illusion,
comes to no basic conclusion.
Rap like jazz is not all fusion,
DJ, 1200's you know he's using.
I don't.
I don't.
Looking at my Gucci if you looking at yours,
five two point size in my court of force.
Hang out all night, keep girls real tight,
sippin' coqui 900, make me feel allright.
Met my main man Ski, looking for a bike,
till I get on the mic, make everything right.
Girl in my face, boy giving me static,
sat by my side, 38 automatic.
B-boy stands, she lies on a beat,
hang downtown on a market street.
So when the B-boys comin', we're comin' hard,
so all you long haired freaks better be on guard.
All you rock and roll lovers, we're knocking you out,
because that is what rap's all about.
I don't.
I don't.
Say it loud: ""I love rap and I'm proud!""
Say it loud: ""I love rap and I'm proud!""
Say it loud: ""I love rap and I'm proud!""
Say it loud: ""I love rap and I'm proud!""
Chillin' one day, I met a girl named Beaver,
took her on the Ave, conquered some cheever.
Got real high as you will know,
thinking to myself while I rocked her so.
Didn't like microphone, said she loved rap,
so I told her: ""Fly freak, sit upon my lap"".
But I went too fast, gave me a slap,
but I looked into her face, gave her this rap.
When I rock a party, there is still a microphone
you can call me MC, you can call me on the phone.
Came into the party, checked out my face,
but you rock and roll lovers, get a girl in your face.
Cause I came into the party with my sneakers on,
right microphones, all night long.
Dance to the beat, because you know who's in charge,
no other MC's got this kind of song.
I don't.
I don't.
Def been mighty, rap all nighty,
chill out hard with my homeboy Tidy.
The beat ain't righty, for you and ladi,
we mean you ladi will have to party.
Not a rock and roller, but a mic controller.
I get bad, watch her and bone her.
The bitch ain't stroller, chill right, roll her.
You left your girl, but you know I stole her.
I don't.
I don't.
Say it loud: ""I love rap and I'm proud!""
Say it loud: ""I love rap and I'm proud!""
Say it loud: ""I love rap and I'm proud!""
Say it loud: ""I love rap and I'm proud!""
"
"4","https://www.allthelyrics.com/lyrics/schoolly_d/am_i_black_enough_for_you-lyrics-1156469.html","schoolly_d","Am I Black Enough For You_ ","{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""Now say it negro..""*}
{*cut and scratched "".. say it negro..""*}
{*cut and scratched "".. say it negro..""*}
{*cut and scratched "".. say it negro..""*}
""Negro!""	""Good, learn to listen well - you'll get an education""
[Schoolly D]
Am I black enough for ya, America?
I don't need no {?? ice until this hair is cut ??}
All I need is, my blackness
Some others seem to lack this
Black joy, and my black vibe
Gonna be a black man til the day I die
I'm just, rough and tough, and takin no stuff
All I really wanna know y'all.. am I black enough?
{*sung sample: ""Am I black enough for ya?"" 2X*}
Am I black enough?
{*sung sample: ""Am I black enough for ya?"" 2X*}
{*sung sample
""We're gonna move on up, one by one
We ain't gonna stop until the work is done
Am I black enough, black enough for ya?
Am I black black enough, for ya?""*}
[Schoolly D]
I'm black!  Too damn powerful
{?? I'm still a bad boy, and get a hour full ??}
And if you tired of the other emcees
Well come on in and get a listen from me
Because the rhymes, fourteen carat
You suckers, you wanna grab it
But you run like a little bitty rabbit
Pullin my cape, is a very bad habit
Cocaine - you still smoke it
Homey dude, you must be jokin
My fat chain, I am chokin
All through the school, you should be votin
On the M-I-C, I'm like a pitbull
My brain my brain is so full
of words, verbs, adjectives pronouns
Come on in, and sit on down
Just listen, to what you been missin
On the floor, your eyes will glisten
I see you wishin, on the wishbone
My name Schoolly School, I'm never alone
Just, rough and tough, and takin no stuff
All I really wanna know y'all.. am I black enough?
{*sung sample: ""Am I black enough for ya?"" 2X*}
Am I black enough for ya?
{*sung sample: ""Am I black enough for ya?"" 2X*}
{*sung sample
""We're gonna move on up, one by one
We ain't gonna stop until the work is done
Am I black enough, black enough for ya?
Am I black black enough, for ya?""*}
{*scratched ""You don't know the pain"" 8X*}
"
"5","https://www.allthelyrics.com/lyrics/schoolly_d/original_gangster-lyrics-1156467.html","schoolly_d","Original Gangster ","(1-2)
(The Original Gangster)		--> Just-Ice
(3)
(The Original Gangster)
(4)
(Hit it)
[ CHORUS: KRS-One ]
Schoolly D, Schoolly D, Schoolly D, Schoolly D
Original Gangster in the house, Schoolly D
Never in your life try to test Schoolly D		(4x)
[ VERSE 1: Scholly D ]
How many times must a brother in America
That I figure, have to pull on the trigger
To prove to the world that he is a man
That's one thing I can never understand
Cause you'se a fluke and a coward and a faggot
You know suckers like you are on the wagon
Schoolly-School, and I'm standin on top
Make it known that I'll never, never, never be stopped
There ain't a brother in the place any tougher
There ain't a sucker in the house any rougher
So tell me why that you wanna be a prankster?
There's only one Original Gangster
(So hot, so hot, so hot, so hot...)
[ VERSE 2: Scholly D ]
Schoolly-School, and I'm on it like a doctor
That is how that you know that I locked ya
And if you can't understand the reality
Of a young blackman mentality
Cheeba, cheeba, and your hand'll keep tokin
Like a Uzi you know that I'm smokin
I keep ya dancin, to the rhythm
That's what Schoolly-School likes to give them
And then I greet ya, like a skeezer
I beat ya down like a sucker, then I please ya
So tell me why that you wanna be a prankster?
There's only one Original Gangster
[ CHORUS: KRS-One ]
[ VERSE 3: Scholly D ]
So what that your record went platinum?
I'm the brother that you know that is slappin em
And then you tell all those suckers you a gangsta
Well, I'd say you ain't nothin but a prankster
And if you think that you gonna keep foolin em
I'm the brother that you know that is schoolin em
And then you gonna get killed by the Uzi
I think of all the times that you are a dewsey
So tell me why that you wanna be a prankster?
There's only one Original Gangster
[ CHORUS: KRS-One ]
(So hot, so hot, so hot, so hot...)
(MC)				--> Slick Rick
(Original Gangster)
"
"6","https://www.allthelyrics.com/lyrics/schoolly_d/am_i_black_enough_for_you-lyrics-1156469.html","schoolly_d","Am I Black Enough For You_ ","{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""You are a negro!""*}
{*cut and scratched ""Now say it negro..""*}
{*cut and scratched "".. say it negro..""*}
{*cut and scratched "".. say it negro..""*}
{*cut and scratched "".. say it negro..""*}
""Negro!""	""Good, learn to listen well - you'll get an education""
[Schoolly D]
Am I black enough for ya, America?
I don't need no {?? ice until this hair is cut ??}
All I need is, my blackness
Some others seem to lack this
Black joy, and my black vibe
Gonna be a black man til the day I die
I'm just, rough and tough, and takin no stuff
All I really wanna know y'all.. am I black enough?
{*sung sample: ""Am I black enough for ya?"" 2X*}
Am I black enough?
{*sung sample: ""Am I black enough for ya?"" 2X*}
{*sung sample
""We're gonna move on up, one by one
We ain't gonna stop until the work is done
Am I black enough, black enough for ya?
Am I black black enough, for ya?""*}
[Schoolly D]
I'm black!  Too damn powerful
{?? I'm still a bad boy, and get a hour full ??}
And if you tired of the other emcees
Well come on in and get a listen from me
Because the rhymes, fourteen carat
You suckers, you wanna grab it
But you run like a little bitty rabbit
Pullin my cape, is a very bad habit
Cocaine - you still smoke it
Homey dude, you must be jokin
My fat chain, I am chokin
All through the school, you should be votin
On the M-I-C, I'm like a pitbull
My brain my brain is so full
of words, verbs, adjectives pronouns
Come on in, and sit on down
Just listen, to what you been missin
On the floor, your eyes will glisten
I see you wishin, on the wishbone
My name Schoolly School, I'm never alone
Just, rough and tough, and takin no stuff
All I really wanna know y'all.. am I black enough?
{*sung sample: ""Am I black enough for ya?"" 2X*}
Am I black enough for ya?
{*sung sample: ""Am I black enough for ya?"" 2X*}
{*sung sample
""We're gonna move on up, one by one
We ain't gonna stop until the work is done
Am I black enough, black enough for ya?
Am I black black enough, for ya?""*}
{*scratched ""You don't know the pain"" 8X*}
"
"7","https://www.allthelyrics.com/lyrics/schoolly_d/another_sign-lyrics-1156470.html","schoolly_d","Another Sign ","All I want is just some time
All I need is just another sign
[ VERSE 1 ]
Sittin at the breakfast table, smokin me a spliff
Say wassup to my lil' sis
13 and already knocked up
But the little black daddy don't give a fuck
Her mama mad cause she gave up
Took her to church every week, it couldn't save her
I got a daughter and a son
Before he say 'daddy', little nigga might say 'gun'
I sit back, I blow a kiss to my mother
Even though she old, the nigga still love her
But I never knew my daddy
Nah, all I knew was some nigga in a Caddy
Stopped by every year by Christmas
Talkin that bullshit he missed us
I don't look like my granny or my mammy
I look like a muthafucka named Sammy
My mother musta been a young slut
Always talkin about the days when she had a big fat butt
You gotta do what you gotta do what you gotta do
Yo, I drink a brew
I sit back and start thinkin
Damn, should a nigga be smokin and drinkin?
All I need is just another sign
All I want is some time
All I need is just another sign
[ VERSE 2 ]
Wake up in the morning 'bout a quarter after six
Nikes on my feet, Jimmy hat on my dick
Sis on the corner, tryin to sling rock
Gramps in the back, tryin to get cock
Got me a forty, balls kinda itchin
Mom in the kitchen, start the bitchin
Smokin cheeba, take another hit
Step into the bathroom and take a little shit
I start thinkin and thinkin and thinkin
My man, I wish that I was drinkin
With my niggas, all of my homies
Fuckin with the bitches, they wanna blow me
Schoolly D, you know that I'm a lover
I fucks your aunt, your sister and your mother
Now to the nigga in the Caddy who said he was my daddy
Here's a little messge from your laddie
Fuck you, why should I bother?
What the fuck I need with a punk-ass father
All I need is just another sign
All I want is just some time		(3x)
"
"8","https://www.allthelyrics.com/lyrics/schoolly_d/black_jesus-lyrics-1156471.html","schoolly_d","Black Jesus ","[Schoolly D]
Fast and steady, I'm like a jet plane
So many rhymes in my brain
So many things, complex
Waitin to see what School, will do next
All the while, you've been waitin
like a child, aggravatin
for Schoolly School, to come along
to put a dope beat into a rap song
I know, it's quite absurd
Like a school, I used to be a verb
but now I'm a bill, on Capitol Hill
So now, sit back and chill
Thinkin, a picture of Jesus
In my mind, I know that he need this
Tryin to hold back with all my might
I know damn well, he wasn't white
I look into the mirror, I say damn
Jesus was a Black Man
{interlude}
[Schoolly D]
Don't know where I'm goin, or where I'm from
All I really know is that I carry a gun
I keep dancin, to this rhythm
Don't know, just what I give em
Performin, an excism
Sit on back and listen, to my wisdom
You scream, dance you might holler
At the door cash money that dollar
Come on in, treat me like your father
Beats so dope, they grabbed you by the collar
This poem's, a lethal weapon
You don't tickle, keep on steppin
Schoolly School, too damn cool
Dope beats and dope rhymes RULE
Reach into my pocket, I say damn
cause Jesus was a Black Man
"
"9","https://www.allthelyrics.com/lyrics/schoolly_d/do_it_do_it-lyrics-1156472.html","schoolly_d","Do It Do It ","(I'll be safe and you'll be sorry
When the wolf comes through your door)
Ah yeah
What's up, y'all
My name is Schoolly-D
I'm back again
With my DJ Code Money
Tonight we gon' do somethin for you
It goes somethin like this
Don't be upset, don't let your mind fret
I do it to ya, baby, that's a sure shot bet
Sucker niggas in the house standin in the back
You came to front, I came to rap
I say what I wanna say
Ain't a sucker in the house that can take it away
So don't try to dis me, if I leave you miss me
Girl in the front, you know you wanna kiss me
Do it
Just do it
(Who's afraid of the big bad wolf?)
You say you never met a nigga like me before
I take you in the back, treat you like my whore
Don't want no more, so I call my boy
You do it doggy style right on the floor
Girl, don't try to front and be like you're not hoein
It was me last night in the dark you was blowin
The big fat booty that you are towin
Call me Schoolly-School, the MC all-knowin
Do it
Just do it
Ehm
Ehm
Excuse me while I dance
(Who's afraid of the big bad wolf?)
(1-2-3-4
Hit it)
(Who's afraid)
(Who's)
(Who's) (afraid) (of the big) (bad) (bad) (bad wolf?)
(Who's) (afraid) (of the) (big) (bad) (wolf?)
(Who's afraid of the big bad wolf?)
(Who's afraid of the big bad wolf?)
(Who's afraid of the big bad wolf?)
(Who's afraid of the big bad wolf?)
(1-2-3-4
Hit it)
(Who's afraid of the big bad wolf?
Ha-ha-ha-ha-ha
I'll punch him in the nose)
"
"10","https://www.allthelyrics.com/lyrics/schoolly_d/dont_call_me_nigger-lyrics-1156473.html","schoolly_d","Don't Call Me Nigger ","""As we all know, you just can't believe everything you see and hear, can you?
Now if you'll excuse me, I must be on my way..""
[Schoolly D]
Don't call me nigger... WHITEY! (2X)
Don't call me nigger (nigger) WHITEY! (2X)
The whitey my man, you say you're my fan
I look into your face and I gots to say damn
I feel a lot of pain, the money you gain
because I'm black you think it's come out of 'caine
I'll put you on a level, same as the devil
Stole my bass then you steal all my treble
Line to the eye, a bullet to the head
For all those lies, motherfucker you said
No you can't face this, so you disgrace it
I'm Schoolly School boy, and I will lace it
Don't call me nigger... WHITEY! (2X)
Don't call me nigger (nigger) WHITEY! (2X)
Now take that word nigger, and this is what I figure
A nigger, is ignorant, shiftless and lazy
So what you tryin to say boy, is that I'm crazy
Now I'm not a racist, or a fanatic
But what I'm bout to say might cause a little static
White America was raised on sanction
and to the black man, I'd like to mention
when I am Schoolin, on the microphone
Yo homes, leave the fuckin crack alone
Don't call me nigger... WHITEY! (2X)
Don't call me nigger (nigger) WHITEY! (2X)
"
